K_fit,Nft_fit,Nft_fit_lo95,Nft_fit_hi95,b,b_lo95,b_hi95
26.07506891752687,311.1901314065835,310.05770963553164,312.2927232903454,2.0254186749146053,2.0217238122299515,2.029428455315145
26.324838158844827,317.25724267674326,316.1130293006702,318.37023513798556,2.0254186749146053,2.0217238122299515,2.029428455315145
26.576999902905765,323.44264124283416,322.28660726139225,324.5694123881813,2.0254186749146053,2.0217238122299515,2.029428455315145
26.831577067140763,329.7486332904121,328.58075306124914,330.88621762732186,2.0254186749146053,2.0217238122299515,2.029428455315145
27.08859278850362,336.1775699675276,334.9978213483785,337.32576230680877,2.0254186749146053,2.0217238122299515,2.029428455315145
27.34807042557356,342.731848261334,341.5402127563793,343.8906302357118,2.0254186749146053,2.0217238122299515,2.029428455315145
27.610033560678225,349.4139118917909,348.21037480239414,350.5832603934529,2.0254186749146053,2.0217238122299515,2.029428455315145
27.87450600203691,356.2262522227882,355.0108028027278,357.40613922567206,2.0254186749146053,2.0217238122299515,2.029428455315145
28.141511785924283,363.1714091910337,361.9454505039348,364.3616624562376,2.0254186749146053,2.0217238122299515,2.029428455315145
28.411075178854993,370.2519722530542,369.0180198963175,371.4524756207359,2.0254186749146053,2.0217238122299515,2.029428455315145
28.683220679789038,377.47058135065583,376.22879032956877,378.6812825344457,2.0254186749146053,2.0217238122299515,2.029428455315145
28.95797302235834,384.82992789520983,383.5727343053222,386.0507686827384,2.0254186749146053,2.0217238122299515,2.029428455315145
29.235357177114647,392.332755771128,391.0630043536153,393.5631806960652,2.0254186749146053,2.0217238122299515,2.029428455315145
29.515398353798908,399.98186235890046,398.7015906961088,401.2229554518354,2.0254186749146053,2.0217238122299515,2.029428455315145
29.798122003632514,407.78009957808365,406.48938062141445,409.03127295056095,2.0254186749146053,2.0217238122299515,2.029428455315145
30.083553821630296,415.73037495061664,414.42928850506405,416.99155040409096,2.0254186749146053,2.0217238122299515,2.029428455315145
30.371719748935895,423.83565268487484,422.5242856487353,425.10674514963375,2.0254186749146053,2.0217238122299515,2.029428455315145
30.66264597517932,432.09895478085366,430.77394954648,433.37987207800325,2.0254186749146053,2.0217238122299515,2.029428455315145
30.95635894085719,440.5233621569024,439.18424281760855,441.81666843154034,2.0254186749146053,2.0217238122299515,2.029428455315145
31.252885339735755,449.1120157984248,447.7587359739575,450.417816275574,2.0254186749146053,2.0217238122299515,2.029428455315145
31.552252121276876,457.8681179289732,456.5006348017575,459.1844887510068,2.0254186749146053,2.0217238122299515,2.029428455315145
31.854486493087375,466.79493320417953,465.4136811854064,468.121924897206,2.0254186749146053,2.0217238122299515,2.029428455315145
32.15961592339174,475.89578992895946,474.50294045406264,477.23549583600214,2.0254186749146053,2.0217238122299515,2.029428455315145
32.46766814352847,485.17408129844756,483.769751489416,486.526493147806,2.0254186749146053,2.0217238122299515,2.029428455315145
32.77867115047053,494.6332666631316,493.2174462114554,495.9983710349338,2.0254186749146053,2.0217238122299515,2.029428455315145
33.092653209369736,504.27687281864587,502.84969576734096,505.6546509473908,2.0254186749146053,2.0217238122299515,2.029428455315145
33.40964285612565,514.1084953207161,512.6701787687064,515.4989228920747,2.0254186749146053,2.0217238122299515,2.029428455315145
33.729668899978954,524.1317998257356,522.6824907419441,525.5348467674654,2.0254186749146053,2.0217238122299515,2.029428455315145
34.05276042612986,534.3505234574857,532.8903405004469,535.7661192287395,2.0254186749146053,2.0217238122299515,2.029428455315145
34.3789467983814,544.7684762004958,543.2975468450749,546.1964278962951,2.0254186749146053,2.0217238122299515,2.029428455315145
34.70825766180812,555.3895423205696,553.9104424049742,556.8264940325754,2.0254186749146053,2.0217238122299515,2.029428455315145
35.04072294545042,566.2176818130123,564.7316344781833,567.6687217050265,2.0254186749146053,2.0217238122299515,2.029428455315145
35.376372865034526,577.2569318790858,575.7584707399814,578.722119158138,2.0254186749146053,2.0217238122299515,2.029428455315145
35.71523792571866,588.5114084312537,586.9985875814447,589.9857094235635,2.0254186749146053,2.0217238122299515,2.029428455315145
36.05734892486549,599.985307627774,598.462292263171,601.4719235086474,2.0254186749146053,2.0217238122299515,2.029428455315145
36.40273695484101,611.6829074372062,610.1498757214653,613.1817584575955,2.0254186749146053,2.0217238122299515,2.029428455315145
36.751433405840466,623.6085692334269,622.0578177928849,625.1195678624956,2.0254186749146053,2.0217238122299515,2.029428455315145
37.10346996874115,635.7667394217394,634.2023852873806,637.2897900739139,2.0254186749146053,2.0217238122299515,2.029428455315145
37.45887863798255,648.1619510966838,646.5905929089791,649.6931872505165,2.0254186749146053,2.0217238122299515,2.029428455315145
37.81769171447423,660.7988257321765,659.2195299545184,662.3418456259107,2.0254186749146053,2.0217238122299515,2.029428455315145
38.179941808531375,673.6820749045932,672.0915910823103,675.2220024232552,2.0254186749146053,2.0217238122299515,2.029428455315145
38.5456618428386,686.8165020494511,685.2101186073428,688.3525625885017,2.0254186749146053,2.0217238122299515,2.029428455315145
38.91488505544199,700.207004252336,698.5869192294867,701.7383390456346,2.0254186749146053,2.0217238122299515,2.029428455315145
39.28764500277007,713.8585740747535,712.2254320287628,715.4106243909567,2.0254186749146053,2.0217238122299515,2.029428455315145
39.663975562683405,727.776301415569,726.1302095210524,729.3530524055697,2.0254186749146053,2.0217238122299515,2.029428455315145
40.04391093755355,741.9653754087432,740.3064499921106,743.5443787615582,2.0254186749146053,2.0217238122299515,2.029428455315145
40.42748565737159,756.4310863580703,754.7594532138311,758.0149990591635,2.0254186749146053,2.0217238122299515,2.029428455315145
40.8147345828863,771.1788277096304,769.4946224255565,772.7645792296507,2.0254186749146053,2.0217238122299515,2.029428455315145
41.20569290877241,786.2140980627016,784.517466354074,787.8140586776848,2.0254186749146053,2.0217238122299515,2.029428455315145
41.600396166829285,801.5425032198777,799.8336012730487,803.1503198478282,2.0254186749146053,2.0217238122299515,2.029428455315145
