M_true,M_hat,distance_r_over_a
0.7307901245274276,0.730618883977416,9.433981132056603
0.00034551228215035925,5.9279350598968016e-05,8.94427190999916
0.0002313224892170687,0.0005282659032443046,11.40175425099138
0.011069608416487018,0.010922471766976527,9.219544457292887
0.005946691009601336,0.006465749289501756,3.605551275463989
0.0006191689011140496,0.001014697581441644,7.810249675906654
0.00028058242949601783,-0.0002624597205496506,9.0
0.20868660554959706,0.20857500955106434,1.0
0.00027406288489107664,5.8165888143968305e-05,9.848857801796104
0.00030167298312105587,0.000663337564578142,11.661903789690601
0.000916348704432037,0.000537027356580432,9.055385138137417
0.005389853680876454,0.005464269388902785,11.40175425099138
0.00025823646028335024,0.0006790349925794415,11.313708498984761
0.00028680736699412013,0.00036545253857041943,9.055385138137417
0.00036886673909984906,7.130058846024348e-05,8.06225774829855
0.005870379264819996,0.005128711285444051,2.23606797749979
0.0008603352505483975,0.0017825395614552175,11.045361017187261
0.003832908436230888,0.00532150615056885,5.385164807134504
0.0020903732597102615,0.002784518598043376,9.486832980505138
0.009476869082944803,0.009676362693046229,7.211102550927978
0.0017237917841541165,0.0015302984095940178,3.605551275463989
0.0008782497104168299,0.0007401569209905413,5.0990195135927845
0.081203590879361,0.08188789414852793,1.0
0.0019337126540377259,0.0017438150290231646,6.082762530298219
0.0020613512569344996,0.00180345689074998,12.529964086141668
0.014928370741410093,0.014783803902489328,4.47213595499958
0.002088452231290243,0.0023432400906065816,6.708203932499369
0.00032788339466314424,0.00020194051285691368,8.06225774829855
0.0018106007004478814,0.0016873613950920815,5.656854249492381
0.001124045556191246,0.0017217353466642067,9.0
0.00016832160165348363,0.0007580506790029534,14.212670403551895
0.0009552630515300109,0.0008856922767245803,6.4031242374328485
0.00043790081989939964,0.0008452997495862944,7.0710678118654755
0.2784537362051027,0.2789927962665091,5.0
0.0013794876341545516,0.0019619352441559833,9.055385138137417
0.39069219630861907,0.39011432179603217,1.4142135623730951
0.00032684389270888555,0.0004984888090382167,8.54400374531753
0.00022088598609650928,0.00010895058153855453,10.295630140987
0.00041935673302352633,0.00022737857232444508,8.06225774829855
0.0002645202536529042,-0.00014962629593915223,9.433981132056603
9.396772420581733e-05,-0.0001634800632458863,16.0312195418814
8.775584978632062e-05,0.00030352093299318466,17.11724276862369
0.006977761882975222,0.0061539597566626775,2.8284271247461903
0.0003140739537365824,0.0004936715482779779,8.602325267042627
0.00016065283707417864,4.5390454479859966e-05,13.038404810405298
6.885852868332079e-05,0.00023888302752564806,17.72004514666935
0.0003195852122064992,-0.0005051293969851639,8.602325267042627
8.18205956369497e-05,-0.0003923942508496633,17.029386365926403
0.00013963246905486965,0.0005567790589920348,14.866068747318506
0.000373064398594679,0.0004263528001434442,9.848857801796104
0.007385575440386752,0.0074984510755770825,4.123105625617661
0.0001024206208401691,0.00067823649206961,16.278820596099706
7.242985917203067e-05,0.0005314919635396359,17.46424919657298
8.232187890767417e-05,-0.00024309064851283152,16.492422502470642
0.00020598651958610826,0.00022028064185019701,10.770329614269007
0.000560640629679863,0.0005113200898328289,9.219544457292887
0.0004146789441408175,0.00042752206635100006,7.615773105863909
0.0011778179938366352,0.0011197604549218862,6.4031242374328485
0.0020537242660165133,0.0018479067760883046,4.123105625617661
0.0001298771584479224,0.0007570567596006952,13.038404810405298
0.00010802159069310822,-0.00022128056650210762,14.317821063276353
0.00030218812395344007,0.0009114638200757865,8.94427190999916
0.00036563719987563935,0.000485908942466221,9.055385138137417
0.0026716888391630175,0.0022787459140682807,6.324555320336759
0.0007475782732534373,0.0008393377230690334,6.082762530298219
0.00036043781021817686,2.481331460682805e-05,8.246211251235321
6.695764088208407e-05,0.00031176730475228207,17.4928556845359
0.00023854186669549393,0.000284340032738002,9.848857801796104
0.0004771188506956356,0.00023461277362434117,8.94427190999916
8.844448249765994e-05,-0.00028519785846793796,18.027756377319946
0.00018629538042592934,0.0006425353149276802,12.0
7.64161233067341e-05,6.064035955169125e-05,16.401219466856727
